sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
TripAdivisor_Vi_10134:3	Village rất mát 2 vkck ngồi trước sân suốt buổi chiều vô cùng rất thích .	village rất mát 2 vkck ngồi trước sân suốt buổi chiều vô cùng rất thích	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10134:4	Dịch vụ rất tốt và nhân viên rất thân thiện ạ .	dịch vụ rất tốt và nhân viên rất thân thiện ạ	service	positive	service positive	yes	1	12

TripAdivisor_Vi_10134:4	Dịch vụ rất tốt và nhân viên rất thân thiện ạ .	dịch vụ rất tốt và nhân viên rất thân thiện ạ	service	negative	service negative	no	0	0

TripAdivisor_Vi_10134:4	Dịch vụ rất tốt và nhân viên rất thân thiện ạ .	dịch vụ rất tốt và nhân viên rất thân thiện ạ	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10140:0	View đẹp, tiện nghi đầy đủ .	view đẹp , tiện nghi đầy đủ	experience	positive	experience positive	yes	1	8

TripAdivisor_Vi_10140:0	View đẹp, tiện nghi đầy đủ .	view đẹp , tiện nghi đầy đủ	experience	negative	experience negative	no	0	0

TripAdivisor_Vi_10140:0	View đẹp, tiện nghi đầy đủ .	view đẹp , tiện nghi đầy đủ	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10140:1	Phục vụ tận tình .	phục vụ tận tình	service	positive	service positive	yes	1	5

TripAdivisor_Vi_10140:1	Phục vụ tận tình .	phục vụ tận tình	service	negative	service negative	no	0	0

TripAdivisor_Vi_10140:1	Phục vụ tận tình .	phục vụ tận tình	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10140:2	Có list hướng dẫn điểm vui chơi giải trí lân cận .	có list hướng dẫn điểm vui chơi giải trí lân cận	service	positive	service positive	yes	1	12

TripAdivisor_Vi_10140:2	Có list hướng dẫn điểm vui chơi giải trí lân cận .	có list hướng dẫn điểm vui chơi giải trí lân cận	service	negative	service negative	no	0	0

TripAdivisor_Vi_10140:2	Có list hướng dẫn điểm vui chơi giải trí lân cận .	có list hướng dẫn điểm vui chơi giải trí lân cận	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10140:3	Hồ bơi chung kiểu tràn bờ .	hồ bơi chung kiểu tràn bờ	facility	positive	facility positive	yes	1	7

TripAdivisor_Vi_10140:3	Hồ bơi chung kiểu tràn bờ .	hồ bơi chung kiểu tràn bờ	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10140:3	Hồ bơi chung kiểu tràn bờ .	hồ bơi chung kiểu tràn bờ	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10140:4	Ăn sáng miễn phí nhưng rất đầy đặn .	ăn sáng miễn phí nhưng rất đầy đặn	service	positive	service positive	yes	1	9

TripAdivisor_Vi_10140:4	Ăn sáng miễn phí nhưng rất đầy đặn .	ăn sáng miễn phí nhưng rất đầy đặn	service	negative	service negative	no	0	0

TripAdivisor_Vi_10140:4	Ăn sáng miễn phí nhưng rất đầy đặn .	ăn sáng miễn phí nhưng rất đầy đặn	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10142:0	Nhân viên thân thiện, nhiệt tình .	nhân viên thân thiện , nhiệt tình	service	positive	service positive	yes	1	8

TripAdivisor_Vi_10142:0	Nhân viên thân thiện, nhiệt tình .	nhân viên thân thiện , nhiệt tình	service	negative	service negative	no	0	0

TripAdivisor_Vi_10142:0	Nhân viên thân thiện, nhiệt tình .	nhân viên thân thiện , nhiệt tình	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10142:1	Phòng ốc tiện nghi, thiết kế tinh tế đến từng chi tiết nhỏ .	phòng ốc tiện nghi , thiết kế tinh tế đến từng chi tiết nhỏ	facility	positive	facility positive	yes	1	15

TripAdivisor_Vi_10142:1	Phòng ốc tiện nghi, thiết kế tinh tế đến từng chi tiết nhỏ .	phòng ốc tiện nghi , thiết kế tinh tế đến từng chi tiết nhỏ	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10142:1	Phòng ốc tiện nghi, thiết kế tinh tế đến từng chi tiết nhỏ .	phòng ốc tiện nghi , thiết kế tinh tế đến từng chi tiết nhỏ	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10142:2	Đồ ăn ngon .	đồ ăn ngon	service	positive	service positive	yes	1	4

TripAdivisor_Vi_10142:2	Đồ ăn ngon .	đồ ăn ngon	service	negative	service negative	no	0	0

TripAdivisor_Vi_10142:2	Đồ ăn ngon .	đồ ăn ngon	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10142:3	Giá cả hợp lý .	giá cả hợp lý	experience	positive	experience positive	yes	1	5

TripAdivisor_Vi_10142:3	Giá cả hợp lý .	giá cả hợp lý	experience	negative	experience negative	no	0	0

TripAdivisor_Vi_10142:3	Giá cả hợp lý .	giá cả hợp lý	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10142:4	Chắc chắn sẽ trở lại và giới thiệu cho bạn bè .	chắc chắn sẽ trở lại và giới thiệu cho bạn bè	loyalty	positive	loyalty positive	yes	1	12

TripAdivisor_Vi_10142:4	Chắc chắn sẽ trở lại và giới thiệu cho bạn bè .	chắc chắn sẽ trở lại và giới thiệu cho bạn bè	loyalty	negative	loyalty negative	no	0	0

TripAdivisor_Vi_10142:4	Chắc chắn sẽ trở lại và giới thiệu cho bạn bè .	chắc chắn sẽ trở lại và giới thiệu cho bạn bè	loyalty	neutral	loyalty neutral	no	0	0

TripAdivisor_Vi_10147:0	Đến phú yên lúc 3h sáng, lúc này đã thấm mệt, về khách sạn check in đượccô bé lễ tân thảo - cực kỳ dễ thương chào đón .	đến phú yên lúc 3h sáng , lúc này đã thấm mệt , về khách sạn check in đượccô bé lễ tân thảo - cực kỳ dễ thương chào đón	service	positive	service positive	yes	1	31

TripAdivisor_Vi_10147:0	Đến phú yên lúc 3h sáng, lúc này đã thấm mệt, về khách sạn check in đượccô bé lễ tân thảo - cực kỳ dễ thương chào đón .	đến phú yên lúc 3h sáng , lúc này đã thấm mệt , về khách sạn check in đượccô bé lễ tân thảo - cực kỳ dễ thương chào đón	service	negative	service negative	no	0	0

TripAdivisor_Vi_10147:0	Đến phú yên lúc 3h sáng, lúc này đã thấm mệt, về khách sạn check in đượccô bé lễ tân thảo - cực kỳ dễ thương chào đón .	đến phú yên lúc 3h sáng , lúc này đã thấm mệt , về khách sạn check in đượccô bé lễ tân thảo - cực kỳ dễ thương chào đón	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10147:1	Có thể nói với mức giá cực kỳ phải chăng, lại được bao gồm ăn sáng tại koi cà phê sát bên cạnh .	có thể nói với mức giá cực kỳ phải chăng , lại được bao gồm ăn sáng tại koi cà phê sát bên cạnh	experience	positive	experience positive	yes	1	25

TripAdivisor_Vi_10147:1	Có thể nói với mức giá cực kỳ phải chăng, lại được bao gồm ăn sáng tại koi cà phê sát bên cạnh .	có thể nói với mức giá cực kỳ phải chăng , lại được bao gồm ăn sáng tại koi cà phê sát bên cạnh	experience	negative	experience negative	no	0	0

TripAdivisor_Vi_10147:1	Có thể nói với mức giá cực kỳ phải chăng, lại được bao gồm ăn sáng tại koi cà phê sát bên cạnh .	có thể nói với mức giá cực kỳ phải chăng , lại được bao gồm ăn sáng tại koi cà phê sát bên cạnh	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10147:2	Phòng ốc thì mới, đầy đủ trang thiết bị .	phòng ốc thì mới , đầy đủ trang thiết bị	facility	positive	facility positive	yes	1	11

TripAdivisor_Vi_10147:2	Phòng ốc thì mới, đầy đủ trang thiết bị .	phòng ốc thì mới , đầy đủ trang thiết bị	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10147:2	Phòng ốc thì mới, đầy đủ trang thiết bị .	phòng ốc thì mới , đầy đủ trang thiết bị	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10147:3	Nhân viên lại nhiệt tình hướng dẫn các địa điểm vui chơi giải trí thì royal là một lựa chọn sáng suốt của chúng tôi .	nhân viên lại nhiệt tình hướng dẫn các địa điểm vui chơi giải trí thì royal là một lựa chọn sáng suốt của chúng tôi	service	positive	service positive	yes	1	26

TripAdivisor_Vi_10147:3	Nhân viên lại nhiệt tình hướng dẫn các địa điểm vui chơi giải trí thì royal là một lựa chọn sáng suốt của chúng tôi .	nhân viên lại nhiệt tình hướng dẫn các địa điểm vui chơi giải trí thì royal là một lựa chọn sáng suốt của chúng tôi	service	negative	service negative	no	0	0

TripAdivisor_Vi_10147:3	Nhân viên lại nhiệt tình hướng dẫn các địa điểm vui chơi giải trí thì royal là một lựa chọn sáng suốt của chúng tôi .	nhân viên lại nhiệt tình hướng dẫn các địa điểm vui chơi giải trí thì royal là một lựa chọn sáng suốt của chúng tôi	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10147:4	Tứ đại cô nương đã có một kỳ nghĩ đáng nhớ tại phú yên .	tứ đại cô nương đã có một kỳ nghĩ đáng nhớ tại phú yên	experience	positive	experience positive	yes	1	15

TripAdivisor_Vi_10147:4	Tứ đại cô nương đã có một kỳ nghĩ đáng nhớ tại phú yên .	tứ đại cô nương đã có một kỳ nghĩ đáng nhớ tại phú yên	experience	negative	experience negative	no	0	0

TripAdivisor_Vi_10147:4	Tứ đại cô nương đã có một kỳ nghĩ đáng nhớ tại phú yên .	tứ đại cô nương đã có một kỳ nghĩ đáng nhớ tại phú yên	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10147:5	Không biết có cơ hội quay lại tuy hòa một lần nữa không, nhưng nếu có bạn bè muốn đến đây nghĩ dưỡng thì sẽ không ngần ngại cho royal 1 đề cử đầu tiên .	không biết có cơ hội quay lại tuy hòa một lần nữa không , nhưng nếu có bạn bè muốn đến đây nghĩ dưỡng thì sẽ không ngần ngại cho royal 1 đề cử đầu tiên	loyalty	positive	loyalty positive	yes	1	37

TripAdivisor_Vi_10147:5	Không biết có cơ hội quay lại tuy hòa một lần nữa không, nhưng nếu có bạn bè muốn đến đây nghĩ dưỡng thì sẽ không ngần ngại cho royal 1 đề cử đầu tiên .	không biết có cơ hội quay lại tuy hòa một lần nữa không , nhưng nếu có bạn bè muốn đến đây nghĩ dưỡng thì sẽ không ngần ngại cho royal 1 đề cử đầu tiên	loyalty	negative	loyalty negative	no	0	0

TripAdivisor_Vi_10147:5	Không biết có cơ hội quay lại tuy hòa một lần nữa không, nhưng nếu có bạn bè muốn đến đây nghĩ dưỡng thì sẽ không ngần ngại cho royal 1 đề cử đầu tiên .	không biết có cơ hội quay lại tuy hòa một lần nữa không , nhưng nếu có bạn bè muốn đến đây nghĩ dưỡng thì sẽ không ngần ngại cho royal 1 đề cử đầu tiên	loyalty	neutral	loyalty neutral	no	0	0

TripAdivisor_Vi_10150:0	Khách sạn sang trọng, tiện nghi, vị trí thuận lợi .	ks sang trọng , tiện nghi , vị trí thuận lợi	experience	positive	experience positive	yes	1	13

TripAdivisor_Vi_10150:0	Khách sạn sang trọng, tiện nghi, vị trí thuận lợi .	ks sang trọng , tiện nghi , vị trí thuận lợi	experience	negative	experience negative	no	0	0

TripAdivisor_Vi_10150:0	Khách sạn sang trọng, tiện nghi, vị trí thuận lợi .	ks sang trọng , tiện nghi , vị trí thuận lợi	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10150:1	Phòng đẳng cấp chuẩn 4 * .	phòng đẳng cấp chuẩn 4*	experience	positive	experience positive	yes	1	7

TripAdivisor_Vi_10150:1	Phòng đẳng cấp chuẩn 4 * .	phòng đẳng cấp chuẩn 4*	experience	negative	experience negative	no	0	0

TripAdivisor_Vi_10150:1	Phòng đẳng cấp chuẩn 4 * .	phòng đẳng cấp chuẩn 4*	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10150:2	Nhân viên thân thiện, nhiệt tình .	nhân viên thân thiện , nhiệt tình	service	positive	service positive	yes	1	8

TripAdivisor_Vi_10150:2	Nhân viên thân thiện, nhiệt tình .	nhân viên thân thiện , nhiệt tình	service	negative	service negative	no	0	0

TripAdivisor_Vi_10150:2	Nhân viên thân thiện, nhiệt tình .	nhân viên thân thiện , nhiệt tình	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10150:3	Thức ăn ngon hợp khẩu vị .	thức ăn ngon hợp khẩu vị	service	positive	service positive	yes	1	7

TripAdivisor_Vi_10150:3	Thức ăn ngon hợp khẩu vị .	thức ăn ngon hợp khẩu vị	service	negative	service negative	no	0	0

TripAdivisor_Vi_10150:3	Thức ăn ngon hợp khẩu vị .	thức ăn ngon hợp khẩu vị	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10150:4	Từ khách sạn có thể di chuyển rất gần đến nhà ga ( 3 phút ), đến sân bay ( 10 phút ), đến chợ trung tâm tuy hòa ( 3 phút ), đến điểm tham quan tháp nhạn ( 5 phút ), cách biển 800m .	từ ks có thể di chuyển rất gần đến nhà ga ( 3 phút ) , đến sân bay ( 10 phút ) , đến chợ trung tâm tuy hòa ( 3 phút ) , đến điểm tham quan tháp nhạn ( 5 phút ) , cách biển 800m	amenity	positive	amenity positive	yes	1	51

TripAdivisor_Vi_10150:4	Từ khách sạn có thể di chuyển rất gần đến nhà ga ( 3 phút ), đến sân bay ( 10 phút ), đến chợ trung tâm tuy hòa ( 3 phút ), đến điểm tham quan tháp nhạn ( 5 phút ), cách biển 800m .	từ ks có thể di chuyển rất gần đến nhà ga ( 3 phút ) , đến sân bay ( 10 phút ) , đến chợ trung tâm tuy hòa ( 3 phút ) , đến điểm tham quan tháp nhạn ( 5 phút ) , cách biển 800m	amenity	negative	amenity negative	no	0	0

TripAdivisor_Vi_10150:4	Từ khách sạn có thể di chuyển rất gần đến nhà ga ( 3 phút ), đến sân bay ( 10 phút ), đến chợ trung tâm tuy hòa ( 3 phút ), đến điểm tham quan tháp nhạn ( 5 phút ), cách biển 800m .	từ ks có thể di chuyển rất gần đến nhà ga ( 3 phút ) , đến sân bay ( 10 phút ) , đến chợ trung tâm tuy hòa ( 3 phút ) , đến điểm tham quan tháp nhạn ( 5 phút ) , cách biển 800m	amenity	neutral	amenity neutral	no	0	0

TripAdivisor_Vi_10151:0	Khách sạn view quá đẹp, hồ bơi rộng phòng sạch sẽ .	khách sạn view quá đẹp , hồ bơi rộng phòng sạch sẽ	facility	positive	facility positive	yes	1	13

TripAdivisor_Vi_10151:0	Khách sạn view quá đẹp, hồ bơi rộng phòng sạch sẽ .	khách sạn view quá đẹp , hồ bơi rộng phòng sạch sẽ	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10151:0	Khách sạn view quá đẹp, hồ bơi rộng phòng sạch sẽ .	khách sạn view quá đẹp , hồ bơi rộng phòng sạch sẽ	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10151:1	Khách sạn tuy hơi xa nhưng nó mang lại cho tôi 1 nơi yên tĩnh đã nghỉ ngơi khi lưu trú tại đây .	khách sạn tuy hơi xa nhưng nó mang lại cho tôi 1 nơi yên tĩnh đã nghỉ ngơi khi lưu trú tại đây	experience	positive	experience positive	yes	1	24
